OBJECTID,AxeBrue_IDB_merged_140219_Snapped_OBJECTID,AxeBrue_IDB_merged_140219_Snapped_Water_leve,AxeBrue_IDB_merged_140219_Snapped_Owned_by,AxeBrue_IDB_merged_140219_Snapped_Operated_b,AxeBrue_IDB_merged_140219_Snapped_Watercours,AxeBrue_IDB_merged_140219_Snapped_Descriptio,AxeBrue_IDB_merged_140219_Snapped_X,AxeBrue_IDB_merged_140219_Snapped_Y,AxeBrue_IDB_merged_140219_Snapped_Lat,AxeBrue_IDB_merged_140219_Snapped_Long_,AxeBrue_IDB_merged_140219_Snapped_Source,AxeBrue_IDB_merged_140219_Snapped_Enabled,AxeBrue_IDB_merged_140219_Snapped_NEAR_FID,AxeBrue_IDB_merged_140219_Snapped_NEAR_DIST,AxeBrue_IDB_merged_140219_Snapped_NEAR_X,AxeBrue_IDB_merged_140219_Snapped_NEAR_Y,AxeBrue_IDB_merged_140219_Snapped_Dimensions,AxeBrue_IDB_merged_140219_Snapped_FID_1,AxeBrue_IDB_merged_140219_Snapped_Structure,AxeBrue_IDB_merged_140219_Snapped_structure_,AxeBrue_IDB_merged_140219_Snapped_Count_,AxeBrue_IDB_merged_140219_Snapped_AncillaryR,AxeBrue_IDB_merged_140219_Snapped_AncillaryRole,AxeBrue_IDB_merged_140219_Snapped_SnapDist,AxeBrue_IDB_merged_140219_Snapped_ForcedMove,AxeBrue_IDB_merged_140219_Snapped_SnapQual,AxeBrue_IDB_merged_140219_Snapped_SrchName,AxeBrueIDB_Sum_Output_OBJECTID,AxeBrueIDB_Sum_Output_FREQUENCY,AxeBrueIDB_Sum_Output_SiteID,DistFromLn,DistAlngLn,SiteID,FREQUENCY,OID_1,Object,SnapDist,ForcedMove,SnapQual,SrchName,US_Accum3,USLength,SUM_USLength,AvailUSNet
173,173,,,,,,333428,146164,,,AxeBrueIDB_structures+N,1,319,0.026132391,333427.974,146164.0023,,69,H17,Culvert,1,,,0.057999998,N,"Nearest Polyline, no name check",n/a,169,1,173,5.01573E-05,0.029115977,173,1,,173,0,N,"Nearest Polyline, no name check",n/a,497.4741211,14.48444176,0,14.48444176
302,302,,,,,,352670,135250,,,AxeBrueIDB_structures+N,1,1092,7.380450417,352665.6855,135244.012,,198,UB54,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,293,11,302,1.52071E-05,0.980586469,302,3,,302,0,N,"Nearest Polyline, no name check",n/a,32589.66992,32570.48828,32557.18555,13.30273435
204,204,,,,,,336437,145170,,,AxeBrueIDB_structures+N,1,136,0.39947451,336437.389,145169.9092,,100,M10,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,198,1,204,1.78298E-05,0.008000627,204,1,,204,0,N,"Nearest Polyline, no name check",n/a,1656.290527,13.25134754,0,13.25134754
363,363,,,,,,341414,144862,,,AxeBrueIDB_structures+N,1,405,7.972807831,341412.9294,144854.0994,,259,W24,Culvert,0,,,0.167999998,N,"Nearest Polyline, no name check",n/a,352,4,363,5.09852E-05,0.999244153,363,1,,363,0,N,"Nearest Polyline, no name check",n/a,641.5222778,641.0374146,627.8181152,13.21929932
316,316,,,,,,348856,140967,,,AxeBrueIDB_structures+N,1,410,5.178324326,348851.8239,140970.0619,,212,UB69,Tilting Weir,0,,,0.232999995,N,"Nearest Polyline, no name check",n/a,306,2,316,2.00013E-05,0.012762666,316,1,,316,0,N,"Nearest Polyline, no name check",n/a,1026.52063,13.10118198,0,13.10118198
205,205,,,,,,338672,145759,,,AxeBrueIDB_structures+N,1,257,0.108357995,338671.9101,145758.9395,,101,M11,Siphon,0,,,0,N,"Nearest Polyline, no name check",n/a,199,1,205,3.71428E-06,0.329287201,205,1,,205,0,N,"Nearest Polyline, no name check",n/a,39.65033722,13.05634975,0,13.05634975
151,151,,,,,,338850,141762,,,AxeBrueIDB_structures+N,1,329,4.371017641,338853.4859,141759.3629,,47,C16,Culvert,0,,,1.169999957,N,"Nearest Polyline, no name check",n/a,149,1,151,3.96292E-05,0.079817355,151,1,,151,0,N,"Nearest Polyline, no name check",n/a,156.0401154,12.45470905,0,12.45470905
392,392,,,,,,341507,145350,,,AxeBrueIDB_structures+N,1,342,5.652312611,341501.469,145351.1649,,288,XW09,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,381,1,392,2.78776E-05,0.188919872,392,1,,392,0,N,"Nearest Polyline, no name check",n/a,215.6207581,40.73504257,28.99264717,11.7423954
246,246,,,,,,346043,152975,,,AxeBrueIDB_structures+N,1,272,182.5485852,346123.4132,152811.1168,,142,UA26,Penstock,0,,,11.39700031,Y,"Nearest Polyline, no name check",n/a,238,1,246,2.32204E-05,0.090299994,246,1,,246,0,N,"Nearest Polyline, no name check",n/a,126.2140884,11.39713192,0,11.39713192
206,206,,,,,,338710,146390,,,AxeBrueIDB_structures+N,1,152,0.259316217,338709.7943,146389.8421,,102,M12,Penstock,0,,,11.31599998,Y,"Nearest Polyline, no name check",n/a,200,1,206,1.72994E-05,0.023508087,206,1,,206,0,N,"Nearest Polyline, no name check",n/a,481.364563,11.31597328,0,11.31597328
92,92,London Drove Outfall,UB IDB,UB IDB,London Drove Rhyne,Penning hatch,345280,144710,51.198972,-2.7845429,North Drain,1,352,4.087346546,345276.0951,144711.2077,Not in use.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,90,1,92,4.66702E-05,0.016994439,92,1,,92,0,N,"Nearest Polyline, no name check",n/a,631.7372437,10.73604584,0,10.73604584
415,415,,,,,,346735,141497,,,AxeBrueIDB_structures+N,1,303,0.581002061,346734.8122,141497.5498,,311,UB94,Flap valve,0,,,0,N,"Nearest Polyline, no name check",n/a,404,1,415,1.24937E-05,0.045009971,415,1,,415,0,N,"Nearest Polyline, no name check",n/a,232.2890167,10.45532608,0,10.45532608
361,361,,,,,,340821,145070,,,AxeBrueIDB_structures+N,1,307,5.630452517,340822.8823,145075.3065,,257,W22,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,350,5,361,0,0.978695273,361,1,,361,0,N,"Nearest Polyline, no name check",n/a,916.0576172,902.8640747,892.5552979,10.30877686
377,377,,,,,,340931,140601,,,AxeBrueIDB_structures+N,1,170,3.330312128,340929.9333,140597.8452,,273,XC10,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,366,1,377,3.96399E-05,0.0078873,377,1,,377,0,N,"Nearest Polyline, no name check",n/a,1299.134766,10.24667931,0,10.24667931
121,121,,,,,,338823,152333,,,AxeBrueIDB_structures+N,1,12,1.024955231,338823.7464,152332.2975,,17,BA04,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,119,1,121,4.19448E-05,0.010379406,121,1,,121,0,N,"Nearest Polyline, no name check",n/a,973.217041,10.10141563,0,10.10141563
362,362,,,,,,340820,145058,,,AxeBrueIDB_structures+N,1,406,4.276776147,340815.7235,145057.9514,,258,W23,Culvert,1,,,0.523999989,N,"Nearest Polyline, no name check",n/a,351,1,362,2.97881E-05,0.015563682,362,1,,362,0,N,"Nearest Polyline, no name check",n/a,641.5222778,9.984418869,0,9.984418869
340,340,,,,,,339527,149191,,,AxeBrueIDB_structures+N,1,141,176.0903029,339700.7119,149162.1561,,236,W01,Penstock,0,,,9.803999901,Y,"Nearest Polyline, no name check",n/a,329,1,340,1.12746E-05,0.009999983,340,1,,340,0,N,"Nearest Polyline, no name check",n/a,980.37854,9.803741455,0,9.803741455
260,260,,,,,,344649,143153,,,AxeBrueIDB_structures+N,1,416,3.098802968,344649.5285,143149.9466,,156,UB11,Stoplogs,1,,,0,N,"Nearest Polyline, no name check",n/a,252,6,260,2.58327E-06,0.522547007,260,1,,260,0,N,"Nearest Polyline, no name check",n/a,370.4168091,193.5601807,184.1803589,9.379821777
222,222,,,,,,345636,148173,,,AxeBrueIDB_structures+N,1,413,4.326004856,345632.85,148170.0349,,118,UA02,Valve (Inlet),0,,,0.078000002,N,"Nearest Polyline, no name check",n/a,215,1,222,3.15165E-05,0.046414673,222,1,,222,0,N,"Nearest Polyline, no name check",n/a,199.5332031,9.261271477,0,9.261271477
252,252,,,,,,347991,142763,,,AxeBrueIDB_structures+N,1,318,0.45828462,347991.4058,142763.2129,,148,UB04,Siphon,1,,,0,N,"Nearest Polyline, no name check",n/a,244,1,252,2.69962E-05,0.0115544,252,1,,252,0,N,"Nearest Polyline, no name check",n/a,762.90625,8.814936638,0,8.814936638
194,194,,,,,,336112,144924,,,AxeBrueIDB_structures+N,1,333,0.015883461,336112.0147,144923.994,,90,H42,Flap valve,0,,,0.368999988,N,"Nearest Polyline, no name check",n/a,188,1,194,4.17939E-05,0.018338781,194,1,,194,0,N,"Nearest Polyline, no name check",n/a,468.3076782,8.588189125,0,8.588189125
336,336,,,,,,345516,142488,,,AxeBrueIDB_structures+N,1,981,0.147889999,345515.9691,142488.1446,,232,UB89,Valve (Inlet),1,,,0,N,"Nearest Polyline, no name check",n/a,325,8,336,2.53015E-05,0.57173419,336,1,,336,0,N,"Nearest Polyline, no name check",n/a,20776.80078,20496.37891,20487.83398,8.54492185
105,105,,,,,,342570,153357,,,AxeBrueIDB_structures+N,1,103,0.60575325,342569.4072,153357.1246,,1,AX02,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,103,1,105,0,0.007111394,105,1,,105,0,N,"Nearest Polyline, no name check",n/a,1114.019897,7.92223978,0,7.92223978
374,374,,,,,,340995,141052,,,AxeBrueIDB_structures+N,1,286,44.84222617,341038.4297,141040.8336,,270,XC07,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,363,7,374,2.32304E-05,0.505966604,374,1,,374,0,N,"Nearest Polyline, no name check",n/a,20225.53711,19397.02148,19389.125,7.896484375
414,414,,,,,,348846,140975,,,AxeBrueIDB_structures+N,1,410,0.721239372,348846.5163,140975.5036,,310,UB93,Tilting Weir,0,,,0.203999996,N,"Nearest Polyline, no name check",n/a,403,3,414,1.73969E-06,0.020167755,414,1,,414,0,N,"Nearest Polyline, no name check",n/a,1026.52063,20.7026577,13.10118198,7.601475716
156,156,,,,,,340745,139994,,,AxeBrueIDB_structures+N,1,368,0.171097507,340744.9733,139994.169,,52,C21,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,154,4,156,1.36529E-06,0.004442653,156,1,,156,0,N,"Nearest Polyline, no name check",n/a,19767.69141,18792.5957,18785.03906,7.556640625
272,272,,,,,,349303,144158,,,AxeBrueIDB_structures+N,1,990,4.891315325,349307.8513,144158.6246,,168,UB23,Valve (Inlet),1,,,0,N,"Nearest Polyline, no name check",n/a,263,14,272,3.24557E-05,0.956643522,272,1,,272,0,N,"Nearest Polyline, no name check",n/a,26545.62109,26370.73242,26363.18164,7.550781275
111,111,,,,,,333046,147745,,,AxeBrueIDB_structures+N,1,226,6.975453497,333042.1844,147750.8394,,7,B05,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,109,1,111,3.18442E-05,0.183047086,111,1,,111,0,N,"Nearest Polyline, no name check",n/a,41.09431076,7.522192955,0,7.522192955
261,261,,,,,,344458,143146,,,AxeBrueIDB_structures+N,1,74,0.339906331,344458.3351,143145.943,,157,UB12,Stoplogs,2,,,0,N,"Nearest Polyline, no name check",n/a,253,1,261,6.90588E-06,0.26710546,261,1,,261,0,N,"Nearest Polyline, no name check",n/a,2175.030273,580.9624634,573.706665,7.25579834
254,254,,,,,,347464,142745,,,AxeBrueIDB_structures+N,1,318,0.345942199,347464.3458,142745.0105,,150,UB06,Valve (Inlet),1,,,0,N,"Nearest Polyline, no name check",n/a,246,1,254,1.71767E-05,0.007089573,254,1,,254,0,N,"Nearest Polyline, no name check",n/a,859.8275757,6.095804214,0,6.095804214
274,274,,,,,,351110,143799,,,AxeBrueIDB_structures+N,1,162,1.926864961,351108.1236,143798.5619,,170,UB25,Valve (Inlet),0,,,0,N,"Nearest Polyline, no name check",n/a,265,1,274,0,0.002182097,274,1,,274,0,N,"Nearest Polyline, no name check",n/a,2443.581055,5.33207655,0,5.33207655
59,59,"Panborough Boards
(Blakeway Boards)",EA,EA,Panborough Drain,Stoplogs,344140,145280,51.203986,-2.8009459,North Drain,1,304,0.254458636,344139.7501,145280.0482,Trench sheet dam stop-log structure.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,59,1,59,4.72568E-05,0.010139074,59,1,,59,0,N,"Nearest Polyline, no name check",n/a,487.215332,4.939925671,0,4.939925671
83,83,Butter Ditch Inlet,UB IDB,UB IDB,Butter Ditch feed from Sheppy,Flap valve & penstock,347460,142740,51.181464,-2.7530565,North Drain,1,318,4.495932822,347464.4939,142740.1365,Flap valve manually raised on chain to admit water from River Sheppy. Penstock closed manually to retain water in Butter Ditch; Operated by local farmers.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,83,2,83,3.97597E-05,0.012760769,83,1,,83,0,N,"Nearest Polyline, no name check",n/a,859.8275757,10.97205353,6.095804214,4.876249313
366,366,,,,,,342238,144465,,,AxeBrueIDB_structures+N,1,404,3.676995269,342241.3565,144463.4986,,262,W27,Culvert,0,,,5.388000011,Y,"Nearest Polyline, no name check",n/a,355,1,366,9.71439E-07,0.010000027,366,1,,366,0,N,"Nearest Polyline, no name check",n/a,484.0654602,4.84065485,0,4.84065485
54,54,North Drain Outfall,EA,EA,North Drain,Tidal Flap plus 3 tilting weirs,339920,144820,51.199421,-2.8612656,North Drain,1,1126,30.4184069,339906.5851,144847.3005,Trench sheet dam stop-log structure.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,54,4,54,4.3334E-05,0.03158775,54,1,,54,0,N,"Nearest Polyline, no name check",n/a,15882.74414,14182.60645,14177.88672,4.719726512
107,107,,,,,,341148,154551,,,AxeBrueIDB_structures+N,1,44,2.617027018,341150.1923,154549.5708,,3,AX04,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,105,1,107,7.35124E-06,0.16863966,107,1,,107,0,N,"Nearest Polyline, no name check",n/a,27.8161335,4.69090271,0,4.69090271
267,267,,,,,,344703,144655,,,AxeBrueIDB_structures+N,1,375,0.519376652,344702.5091,144655.1697,,163,UB18,Tilting Weir,1,,,0,N,"Nearest Polyline, no name check",n/a,259,1,267,2.77174E-05,0.014321058,267,1,,267,0,N,"Nearest Polyline, no name check",n/a,529.6483154,7.585123539,3.134609699,4.45051384
386,386,,,,,,340204,145980,,,AxeBrueIDB_structures+N,1,400,1.409508755,340203.4128,145978.7186,,282,XW03,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,375,1,386,2.65583E-05,0.70414716,386,1,,386,0,N,"Nearest Polyline, no name check",n/a,632.5648804,445.4187927,441.1009216,4.317871094
198,198,,,,,,337607,148313,,,AxeBrueIDB_structures+N,1,372,3.563179127,337603.6362,148311.8248,,94,M02,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,192,1,198,2.39966E-05,0.009999964,198,1,,198,3.565000057,Y,"Nearest Polyline, no name check",n/a,356.5256348,3.565243721,0,3.565243721
332,332,,,,,,352697,135409,,,AxeBrueIDB_structures+N,1,40,0.104971219,352696.9147,135409.0612,,228,UB85,Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,321,1,332,1.22515E-05,0.019976936,332,1,,332,0,N,"Nearest Polyline, no name check",n/a,167.6688843,3.349511385,0,3.349511385
337,337,,,,,,349071,143962,,,AxeBrueIDB_structures+N,1,338,1.223041918,349069.8233,143961.6667,,233,UB90,Penstock,0,,,0.80400002,N,"Nearest Polyline, no name check",n/a,326,1,337,3.03405E-05,0.011136273,337,1,,337,0,N,"Nearest Polyline, no name check",n/a,300.682251,3.348472834,0,3.348472834
86,86,Godney Middle Rhyne Hatch,UB IDB,UB IDB,Godney Middle Rhyne,Penning hatch,348020,143150,51.185202,-2.7451049,North Drain,1,332,5.300216578,348019.5975,143155.2849, ,,,,,,,0,N,"Nearest Polyline, no name check",n/a,86,3,86,1.1463E-05,0.992684245,86,1,,86,0,N,"Nearest Polyline, no name check",n/a,1055.019287,1047.301025,1044.005859,3.295166011
344,344,,,,,,343226,144148,,,AxeBrueIDB_structures+N,1,404,4.241451233,343224.6865,144143.967,,240,W05,Tilting Weir,2,,,0.023,N,"Nearest Polyline, no name check",n/a,333,1,344,2.10601E-05,0.146060154,344,1,,344,0,N,"Nearest Polyline, no name check",n/a,1210.791382,176.8483276,173.6642609,3.184066773
96,96,Parsons Drove Outfall,UB IDB,UB IDB,Parsons Drove Rhyne,Penning hatch,344700,144650,51.198376,-2.7928338,North Drain,1,375,1.428767151,344701.0551,144650.9634,Not in use.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,94,1,96,0,0.005918285,96,1,,96,0,N,"Nearest Polyline, no name check",n/a,529.6483154,3.134609699,0,3.134609699
114,114,,,,,,334294,147797,,,AxeBrueIDB_structures+N,1,59,0.760069668,334293.561,147797.6205,,10,B08,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,112,1,114,9.94545E-06,0.003075321,114,1,,114,0,N,"Nearest Polyline, no name check",n/a,978.7282715,3.009892225,0,3.009892225
78,78,W03Totney Drove Penstock,LBIDB,LBIDB,Totney Drove,Penstock,339940,145460,51.205177,-2.8610867,North Drain,1,406,1.064557572,339938.9383,145460.0777,600mm undershot penstock,,,,,,,0,N,"Nearest Polyline, no name check",n/a,78,1,78,1.91208E-05,0.079175375,78,1,,78,0,N,"Nearest Polyline, no name check",n/a,661.9604492,52.41096115,49.63787079,2.773090363
98,98,Pits Rhyne Outfall,UB IDB,UB IDB,Pits Rhyne,Tilting weir,346380,142030,51.17498,-2.7684001,North Drain,1,139,5.173352718,346384.8431,142031.8188,Penning boards on upstream end of culvert lifted manually by climbing down watercourse bank. Downstream flap valve chain-operated by ground-mounted lever.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,96,3,98,7.02688E-06,0.011129571,98,1,,98,0,N,"Nearest Polyline, no name check",n/a,22776.81836,21480.91797,21478.58008,2.33789065
389,389,,,,,,341554,145591,,,AxeBrueIDB_structures+N,1,400,1.100941767,341553.7759,145589.9221,,285,XW06,Culvert,1,,,0,N,"Nearest Polyline, no name check",n/a,378,1,389,7.47034E-06,0.001923148,389,1,,389,0,N,"Nearest Polyline, no name check",n/a,975.5772095,1.876179218,0,1.876179218
80,80,W04,LBIDB,LBIDB,Private ditch,Trench Sheet Dam,339850,145180,51.20265,-2.8623278,North Drain,1,1126,191.8652119,340039.1326,145147.7337,Potential feed to western end of plan area.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,80,7,80,1.31466E-05,0.231071174,80,2,,80,0,N,"Nearest Polyline, no name check",n/a,15882.74414,14532.81836,14531.01953,1.798828075
270,270,,,,,,346346,144770,,,AxeBrueIDB_structures+N,1,374,0.812141275,346345.2208,144770.2288,,166,UB21,Tilting Weir,1,,,0,N,"Nearest Polyline, no name check",n/a,262,1,270,4.39417E-05,0.029353637,270,1,,270,0,N,"Nearest Polyline, no name check",n/a,652.2791138,19.1467495,17.45613861,1.690610886
216,216,,,,,,339810,145185,,,AxeBrueIDB_structures+N,1,1126,232.1363795,340038.8302,145145.9613,,112,M22,Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,209,6,216,3.91534E-05,0.230047017,216,1,,216,0,N,"Nearest Polyline, no name check",n/a,15882.74414,14531.01953,14529.35645,1.66308595
91,91,Lewis Drove Rhyne Inlets,UB IDB,UB IDB,Westhay Moor Drove Rhyne,Flap valve / disk valve,346510,143730,51.190277,-2.7667943,North Drain,1,416,2.779941172,346510.6453,143732.704,Double control valves.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,89,2,91,8.06351E-06,0.813411295,91,1,,91,0,N,"Nearest Polyline, no name check",n/a,2687.065186,2256.784424,2255.391846,1.392578128
413,413,,,,,,333271,150733,,,AxeBrueIDB_structures+N,1,291,0.691589449,333270.5176,150733.4956,,309,BK04,Outlet,0,,,0,N,"Nearest Polyline, no name check",n/a,402,1,413,2.39698E-05,0.01932127,413,1,,413,0,N,"Nearest Polyline, no name check",n/a,65.78598785,1.271066546,0,1.271066546
112,112,,,,,,332845,147115,,,AxeBrueIDB_structures+N,1,340,4.050606857,332849.0475,147114.8406,,8,B06,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,110,1,112,3.06979E-05,0.004203673,112,1,,112,0,N,"Nearest Polyline, no name check",n/a,245.8805695,1.033602953,0,1.033602953
149,149,,,,,,339426,142427,,,AxeBrueIDB_structures+N,1,122,1.644231945,339425.932,142425.3572,,45,C14,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,147,1,149,2.51948E-05,0.00072594,149,1,,149,0,N,"Nearest Polyline, no name check",n/a,1193.12854,0.866194248,0,0.866194248
84,84,Daggs Lane Drove Outfall,UB IDB,UB IDB,Daggs Lane Drove Rhyne,Penning hatch,345900,144820,51.20002,-2.7756868,North Drain,1,325,5.268864033,345905.2524,144819.5838,Not in use.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,84,1,84,0,0.984342098,84,1,,84,0,N,"Nearest Polyline, no name check",n/a,1734.708008,1725.200439,1724.351685,0.848754883
427,427,,,,,,346311,144746,,,AxeBrueIDB_structures+N,1,1127,8.017729053,346312.2277,144753.9232,,323,UB106,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,416,12,427,2.28443E-05,0.770298183,427,1,,427,0,N,"Nearest Polyline, no name check",n/a,23252.23633,21559.45117,21558.68555,0.765624975
100,100,Waste Rhyne Outfall,UB IDB,UB IDB,Waste Rhyne Division Rhyne,Penning boards,347980,142010,51.174948,-2.7455117,North Drain,1,410,12.06337455,347990.8535,142015.2656,Penning boards installed by IDB after RWLA scheme implemented on end of 600mm corrugated steel access culvert (gateway).,,,,,,,0,N,"Nearest Polyline, no name check",n/a,98,1,100,0,0.053661313,100,1,,100,0,N,"Nearest Polyline, no name check",n/a,362.3366394,19.44346619,18.74371719,0.699748993
279,279,,,,,,349166,142701,,,AxeBrueIDB_structures+N,1,210,2.074705547,349168.0518,142700.6928,,175,UB30,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,270,1,279,3.80072E-05,0.00679872,279,1,,279,0,N,"Nearest Polyline, no name check",n/a,26803.84375,26686.21875,26685.52539,0.6933594
238,238,,,,,,344152,150671,,,AxeBrueIDB_structures+N,1,99,0.145408632,344151.9023,150671.1077,,134,UA18,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,230,1,238,3.1266E-06,0.000506697,238,1,,238,0,N,"Nearest Polyline, no name check",n/a,1348.685791,0.683393419,0,0.683393419
258,258,,,,,,346642,143707,,,AxeBrueIDB_structures+N,1,416,3.856312151,346641.0064,143703.2739,,154,UB09,Penstock,1,,,0,N,"Nearest Polyline, no name check",n/a,250,4,258,1.0534E-05,0.87136817,258,1,,258,0,N,"Nearest Polyline, no name check",n/a,2687.065186,2390.435303,2390.306396,0.128906254
82,82,Butter Ditch Cut-Off,UB IDB,UB IDB,Butter Ditch,Flap valve,347550,142620,51.180394,-2.7517514,North Drain,1,318,5.869523746,347550.1219,142625.8683,Flap valve operated by local farmers to control flow of water.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,82,4,82,4.22096E-05,0.240437776,82,1,,82,0,N,"Nearest Polyline, no name check",n/a,859.8275757,206.7350311,206.6103973,0.124633789
201,201,,,,,,338138,147673,,,AxeBrueIDB_structures+N,1,351,0.334367477,338137.7531,147673.2255,,97,M06,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,195,1,201,1.23314E-05,0.000348995,201,1,,201,0,N,"Nearest Polyline, no name check",n/a,250.6859589,0.087486863,0,0.087486863
329,329,,,,,,353990,133849,,,AxeBrueIDB_structures+N,1,214,0.086176333,353989.9138,133848.9981,,225,UB82,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,318,1,329,4.45922E-05,0.000505476,329,1,,329,0,N,"Nearest Polyline, no name check",n/a,161.4711151,0.081613421,0,0.081613421
88,88,Hurn Drove Inlet,UB IDB,UB IDB,Hurn Drove Rhyne,Flap valve,349330,143800,51.191164,-2.7264551,North Drain,1,338,4.610399013,349330.7975,143795.4591,Submerged chain-operated flap valve on end of culvert feeding water from River Sheppy into Hurn Rhyne via culvert under gateway. Operated by local farmer.,,,,,,,-1,N,Site outside snap distance,n/a,,,,,,,,,88,-1,N,Site outside snap distance,n/a,,,,
89,89,Hurn Drove Straight Drove Inlet,UB IDB,UB IDB,Hurn Drove Straight Drove, ,349090,143130,51.185119,-2.7297939,North Drain,1,338,11.98444356,349101.8514,143131.7805, ,,,,,,,-1,N,Site outside snap distance,n/a,,,,,,,,,89,-1,N,Site outside snap distance,n/a,,,,
169,169,,,,,,334569,145618,,,AxeBrueIDB_structures+N,1,333,0.641221929,334569.2218,145618.6016,,65,H11,Penstock,0,,,-1,N,Site outside snap distance,n/a,,,,,,,,,169,-1,N,Site outside snap distance,n/a,,,,
170,170,,,,,,333771,145652,,,AxeBrueIDB_structures+N,1,320,0.356040212,333771.3557,145651.9845,,66,H12,Penstock,0,,,-1,N,Site outside snap distance,n/a,,,,,,,,,170,-1,N,Site outside snap distance,n/a,,,,
181,181,,,,,,335564,143505,,,AxeBrueIDB_structures+N,1,333,0.645930953,335564.6322,143504.8676,,77,H27,Tilting Weir,0,,,-1,N,Site outside snap distance,n/a,,,,,,,,,181,-1,N,Site outside snap distance,n/a,,,,
185,185,,,,,,336059,143678,,,AxeBrueIDB_structures+N,1,333,337.3245975,335781.8205,143870.2483,,81,H32,Weir,0,,,-1,N,Site outside snap distance,n/a,,,,,,,,,185,-1,N,Site outside snap distance,n/a,,,,
209,209,,,,,,339273,145941,,,AxeBrueIDB_structures+N,1,399,1.390207762,339272.3561,145942.2321,,105,M15,Penstock,0,,,-1,N,Site outside snap distance,n/a,,,,,,,,,209,-1,N,Site outside snap distance,n/a,,,,
223,223,,,,,,345909,148049,,,AxeBrueIDB_structures+N,1,360,7.059882641,345903.3343,148044.7879,,119,UA03,Valve (Inlet),0,,,-1,N,Site outside snap distance,n/a,,,,,,,,,223,-1,N,Site outside snap distance,n/a,,,,
271,271,,,,,,349332,143802,,,AxeBrueIDB_structures+N,1,338,6.650517204,349330.7975,143795.4591,,167,UB22,Valve (Inlet),4,,,-1,N,Site outside snap distance,n/a,,,,,,,,,271,-1,N,Site outside snap distance,n/a,,,,
310,310,,,,,,349097,143130,,,AxeBrueIDB_structures+N,1,338,5.062126558,349102.0059,143130.7521,,206,UB62,Valve (Inlet),1,,,-1,N,Site outside snap distance,n/a,,,,,,,,,310,-1,N,Site outside snap distance,n/a,,,,
326,326,,,,,,349029,143557,,,AxeBrueIDB_structures+N,1,338,0.079120854,349029.0393,143556.9313,,222,UB79,Valve (Inlet),0,,,-1,N,Site outside snap distance,n/a,,,,,,,,,326,-1,N,Site outside snap distance,n/a,,,,
432,432,,,,,,349074,143250,,,AxeBrueIDB_structures+N,1,338,7.772107222,349081.6657,143251.2817,,328,UB108,Valve (Inlet),0,,,-1,N,Site outside snap distance,n/a,,,,,,,,,432,-1,N,Site outside snap distance,n/a,,,,
